order_details_id,order_id,order_date,order_time,order_date_day,order_date_month,order_date_year,order_time_hour,order_time_minute,order_time_second,order_date_day_name,order_date_weekflag,order_eat_time,menu_item_id,item_name,category,price,revenue
1,4706,2023-03-20,19:16:21,20,3,2023,19,16,21,Monday,Weekday,Dinner,104,Veggie Burger,American,10.5,5.25
2,4706,2023-03-20,19:16:21,20,3,2023,19,16,21,Monday,Weekday,Dinner,110,Pork Ramen,Asian,17.95,8.975
3,4706,2023-03-20,19:16:21,20,3,2023,19,16,21,Monday,Weekday,Dinner,119,Chicken Torta,Mexican,11.95,5.975
4,4706,2023-03-20,19:16:21,20,3,2023,19,16,21,Monday,Weekday,Dinner,130,Shrimp Scampi,Italian,19.95,9.975
1,4707,2023-03-20,19:27:09,20,3,2023,19,27,9,Monday,Weekday,Dinner,131,Chicken Parmesan,Italian,17.95,8.975
2,4707,2023-03-20,19:27:09,20,3,2023,19,27,9,Monday,Weekday,Dinner,132,Eggplant Parmesan,Italian,16.95,8.475
1,4708,2023-03-20,19:31:55,20,3,2023,19,31,55,Monday,Weekday,Dinner,127,Meat Lasagna,Italian,17.95,8.975
2,4708,2023-03-20,19:31:55,20,3,2023,19,31,55,Monday,Weekday,Dinner,128,Cheese Lasagna,Italian,15.5,7.75
3,4708,2023-03-20,19:31:55,20,3,2023,19,31,55,Monday,Weekday,Dinner,129,Mushroom Ravioli,Italian,15.5,7.75
1,4709,2023-03-20,19:34:01,20,3,2023,19,34,1,Monday,Weekday,Dinner,102,Cheeseburger,American,13.95,6.975
2,4709,2023-03-20,19:34:01,20,3,2023,19,34,1,Monday,Weekday,Dinner,108,Tofu Pad Thai,Asian,14.5,7.25
1,4710,2023-03-20,19:50:29,20,3,2023,19,50,29,Monday,Weekday,Dinner,110,Pork Ramen,Asian,17.95,8.975
2,4710,2023-03-20,19:50:29,20,3,2023,19,50,29,Monday,Weekday,Dinner,105,Mac & Cheese,American,7.0,3.5
3,4710,2023-03-20,19:50:29,20,3,2023,19,50,29,Monday,Weekday,Dinner,106,French Fries,American,7.0,3.5
1,4711,2023-03-20,19:52:39,20,3,2023,19,52,39,Monday,Weekday,Dinner,101,Hamburger,American,12.95,6.475
2,4711,2023-03-20,19:52:39,20,3,2023,19,52,39,Monday,Weekday,Dinner,107,Orange Chicken,Asian,16.5,8.25
3,4711,2023-03-20,19:52:39,20,3,2023,19,52,39,Monday,Weekday,Dinner,108,Tofu Pad Thai,Asian,14.5,7.25
4,4711,2023-03-20,19:52:39,20,3,2023,19,52,39,Monday,Weekday,Dinner,111,California Roll,Asian,11.95,5.975
1,4712,2023-03-20,19:56:47,20,3,2023,19,56,47,Monday,Weekday,Dinner,101,Hamburger,American,12.95,6.475
1,4713,2023-03-20,20:08:33,20,3,2023,20,8,33,Monday,Weekday,Evening Snack,125,Spaghetti & Meatballs,Italian,17.95,8.975
1,4714,2023-03-20,20:08:46,20,3,2023,20,8,46,Monday,Weekday,Evening Snack,129,Mushroom Ravioli,Italian,15.5,7.75
1,4715,2023-03-20,20:16:44,20,3,2023,20,16,44,Monday,Weekday,Evening Snack,125,Spaghetti & Meatballs,Italian,17.95,8.975
2,4715,2023-03-20,20:16:44,20,3,2023,20,16,44,Monday,Weekday,Evening Snack,125,Spaghetti & Meatballs,Italian,17.95,8.975
3,4715,2023-03-20,20:16:44,20,3,2023,20,16,44,Monday,Weekday,Evening Snack,109,Korean Beef Bowl,Asian,17.95,8.975
1,4716,2023-03-20,20:33:22,20,3,2023,20,33,22,Monday,Weekday,Evening Snack,108,Tofu Pad Thai,Asian,14.5,7.25
2,4716,2023-03-20,20:33:22,20,3,2023,20,33,22,Monday,Weekday,Evening Snack,125,Spaghetti & Meatballs,Italian,17.95,8.975
3,4716,2023-03-20,20:33:22,20,3,2023,20,33,22,Monday,Weekday,Evening Snack,109,Korean Beef Bowl,Asian,17.95,8.975
1,4717,2023-03-20,20:56:46,20,3,2023,20,56,46,Monday,Weekday,Evening Snack,122,Chips & Salsa,Mexican,7.0,3.5
1,4718,2023-03-20,21:11:17,20,3,2023,21,11,17,Monday,Weekday,Evening Snack,124,Spaghetti,Italian,14.5,7.25
1,4719,2023-03-20,21:21:56,20,3,2023,21,21,56,Monday,Weekday,Evening Snack,103,Hot Dog,American,9.0,4.5
1,4720,2023-03-20,21:28:14,20,3,2023,21,28,14,Monday,Weekday,Evening Snack,125,Spaghetti & Meatballs,Italian,17.95,8.975
2,4720,2023-03-20,21:28:14,20,3,2023,21,28,14,Monday,Weekday,Evening Snack,122,Chips & Salsa,Mexican,7.0,3.5
1,4721,2023-03-20,21:37:57,20,3,2023,21,37,57,Monday,Weekday,Evening Snack,122,Chips & Salsa,Mexican,7.0,3.5
2,4721,2023-03-20,21:37:57,20,3,2023,21,37,57,Monday,Weekday,Evening Snack,131,Chicken Parmesan,Italian,17.95,8.975
1,4722,2023-03-20,21:49:53,20,3,2023,21,49,53,Monday,Weekday,Evening Snack,108,Tofu Pad Thai,Asian,14.5,7.25
2,4722,2023-03-20,21:49:53,20,3,2023,21,49,53,Monday,Weekday,Evening Snack,125,Spaghetti & Meatballs,Italian,17.95,8.975
3,4722,2023-03-20,21:49:53,20,3,2023,21,49,53,Monday,Weekday,Evening Snack,119,Chicken Torta,Mexican,11.95,5.975
4,4722,2023-03-20,21:49:53,20,3,2023,21,49,53,Monday,Weekday,Evening Snack,105,Mac & Cheese,American,7.0,3.5
1,4723,2023-03-20,21:52:10,20,3,2023,21,52,10,Monday,Weekday,Evening Snack,101,Hamburger,American,12.95,6.475
2,4723,2023-03-20,21:52:10,20,3,2023,21,52,10,Monday,Weekday,Evening Snack,110,Pork Ramen,Asian,17.95,8.975
3,4723,2023-03-20,21:52:10,20,3,2023,21,52,10,Monday,Weekday,Evening Snack,120,Steak Torta,Mexican,13.95,6.975
4,4723,2023-03-20,21:52:10,20,3,2023,21,52,10,Monday,Weekday,Evening Snack,122,Chips & Salsa,Mexican,7.0,3.5
1,4724,2023-03-20,22:09:09,20,3,2023,22,9,9,Monday,Weekday,Evening Snack,101,Hamburger,American,12.95,6.475
1,4725,2023-03-20,22:20:00,20,3,2023,22,20,0,Monday,Weekday,Evening Snack,111,California Roll,Asian,11.95,5.975
2,4725,2023-03-20,22:20:00,20,3,2023,22,20,0,Monday,Weekday,Evening Snack,118,Steak Burrito,Mexican,14.95,7.475
3,4725,2023-03-20,22:20:00,20,3,2023,22,20,0,Monday,Weekday,Evening Snack,105,Mac & Cheese,American,7.0,3.5
1,4726,2023-03-20,22:28:53,20,3,2023,22,28,53,Monday,Weekday,Evening Snack,102,Cheeseburger,American,13.95,6.975
2,4726,2023-03-20,22:28:53,20,3,2023,22,28,53,Monday,Weekday,Evening Snack,104,Veggie Burger,American,10.5,5.25
1,4727,2023-03-21,11:31:39,21,3,2023,11,31,39,Tuesday,Weekday,Brunch,101,Hamburger,American,12.95,6.475
2,4727,2023-03-21,11:31:39,21,3,2023,11,31,39,Tuesday,Weekday,Brunch,113,Edamame,Asian,5.0,2.5
3,4727,2023-03-21,11:31:39,21,3,2023,11,31,39,Tuesday,Weekday,Brunch,118,Steak Burrito,Mexican,14.95,7.475
1,4728,2023-03-21,11:48:59,21,3,2023,11,48,59,Tuesday,Weekday,Brunch,103,Hot Dog,American,9.0,4.5
2,4728,2023-03-21,11:48:59,21,3,2023,11,48,59,Tuesday,Weekday,Brunch,112,Salmon Roll,Asian,14.95,7.475
3,4728,2023-03-21,11:48:59,21,3,2023,11,48,59,Tuesday,Weekday,Brunch,105,Mac & Cheese,American,7.0,3.5
1,4729,2023-03-21,11:56:23,21,3,2023,11,56,23,Tuesday,Weekday,Brunch,107,Orange Chicken,Asian,16.5,8.25
2,4729,2023-03-21,11:56:23,21,3,2023,11,56,23,Tuesday,Weekday,Brunch,108,Tofu Pad Thai,Asian,14.5,7.25
1,4730,2023-03-21,12:40:30,21,3,2023,12,40,30,Tuesday,Weekday,Lunch,101,Hamburger,American,12.95,6.475
2,4730,2023-03-21,12:40:30,21,3,2023,12,40,30,Tuesday,Weekday,Lunch,115,Chicken Tacos,Mexican,11.95,5.975
3,4730,2023-03-21,12:40:30,21,3,2023,12,40,30,Tuesday,Weekday,Lunch,125,Spaghetti & Meatballs,Italian,17.95,8.975
4,4730,2023-03-21,12:40:30,21,3,2023,12,40,30,Tuesday,Weekday,Lunch,127,Meat Lasagna,Italian,17.95,8.975
1,4731,2023-03-21,12:50:12,21,3,2023,12,50,12,Tuesday,Weekday,Lunch,103,Hot Dog,American,9.0,4.5
1,4732,2023-03-21,13:02:15,21,3,2023,13,2,15,Tuesday,Weekday,Lunch,101,Hamburger,American,12.95,6.475
2,4732,2023-03-21,13:02:15,21,3,2023,13,2,15,Tuesday,Weekday,Lunch,107,Orange Chicken,Asian,16.5,8.25
3,4732,2023-03-21,13:02:15,21,3,2023,13,2,15,Tuesday,Weekday,Lunch,116,Steak Tacos,Mexican,13.95,6.975
4,4732,2023-03-21,13:02:15,21,3,2023,13,2,15,Tuesday,Weekday,Lunch,102,Cheeseburger,American,13.95,6.975
5,4732,2023-03-21,13:02:15,21,3,2023,13,2,15,Tuesday,Weekday,Lunch,102,Cheeseburger,American,13.95,6.975
6,4732,2023-03-21,13:02:15,21,3,2023,13,2,15,Tuesday,Weekday,Lunch,124,Spaghetti,Italian,14.5,7.25
7,4732,2023-03-21,13:02:15,21,3,2023,13,2,15,Tuesday,Weekday,Lunch,125,Spaghetti & Meatballs,Italian,17.95,8.975
8,4732,2023-03-21,13:02:15,21,3,2023,13,2,15,Tuesday,Weekday,Lunch,117,Chicken Burrito,Mexican,12.95,6.475
9,4732,2023-03-21,13:02:15,21,3,2023,13,2,15,Tuesday,Weekday,Lunch,117,Chicken Burrito,Mexican,12.95,6.475
10,4732,2023-03-21,13:02:15,21,3,2023,13,2,15,Tuesday,Weekday,Lunch,129,Mushroom Ravioli,Italian,15.5,7.75
11,4732,2023-03-21,13:02:15,21,3,2023,13,2,15,Tuesday,Weekday,Lunch,113,Edamame,Asian,5.0,2.5
12,4732,2023-03-21,13:02:15,21,3,2023,13,2,15,Tuesday,Weekday,Lunch,114,Potstickers,Asian,9.0,4.5
1,4733,2023-03-21,13:08:31,21,3,2023,13,8,31,Tuesday,Weekday,Lunch,107,Orange Chicken,Asian,16.5,8.25
2,4733,2023-03-21,13:08:31,21,3,2023,13,8,31,Tuesday,Weekday,Lunch,102,Cheeseburger,American,13.95,6.975
3,4733,2023-03-21,13:08:31,21,3,2023,13,8,31,Tuesday,Weekday,Lunch,131,Chicken Parmesan,Italian,17.95,8.975
1,4734,2023-03-21,13:10:35,21,3,2023,13,10,35,Tuesday,Weekday,Lunch,113,Edamame,Asian,5.0,2.5
1,4735,2023-03-21,13:20:32,21,3,2023,13,20,32,Tuesday,Weekday,Lunch,127,Meat Lasagna,Italian,17.95,8.975
2,4735,2023-03-21,13:20:32,21,3,2023,13,20,32,Tuesday,Weekday,Lunch,120,Steak Torta,Mexican,13.95,6.975
3,4735,2023-03-21,13:20:32,21,3,2023,13,20,32,Tuesday,Weekday,Lunch,123,Chips & Guacamole,Mexican,9.0,4.5
4,4735,2023-03-21,13:20:32,21,3,2023,13,20,32,Tuesday,Weekday,Lunch,106,French Fries,American,7.0,3.5
5,4735,2023-03-21,13:20:32,21,3,2023,13,20,32,Tuesday,Weekday,Lunch,132,Eggplant Parmesan,Italian,16.95,8.475
1,4736,2023-03-21,13:35:05,21,3,2023,13,35,5,Tuesday,Weekday,Lunch,109,Korean Beef Bowl,Asian,17.95,8.975
1,4737,2023-03-21,13:37:53,21,3,2023,13,37,53,Tuesday,Weekday,Lunch,107,Orange Chicken,Asian,16.5,8.25
1,4738,2023-03-21,13:50:27,21,3,2023,13,50,27,Tuesday,Weekday,Lunch,130,Shrimp Scampi,Italian,19.95,9.975
1,4739,2023-03-21,13:56:44,21,3,2023,13,56,44,Tuesday,Weekday,Lunch,130,Shrimp Scampi,Italian,19.95,9.975
1,4740,2023-03-21,14:06:07,21,3,2023,14,6,7,Tuesday,Weekday,Afternoon Snack,102,Cheeseburger,American,13.95,6.975
2,4740,2023-03-21,14:06:07,21,3,2023,14,6,7,Tuesday,Weekday,Afternoon Snack,127,Meat Lasagna,Italian,17.95,8.975
3,4740,2023-03-21,14:06:07,21,3,2023,14,6,7,Tuesday,Weekday,Afternoon Snack,112,Salmon Roll,Asian,14.95,7.475
4,4740,2023-03-21,14:06:07,21,3,2023,14,6,7,Tuesday,Weekday,Afternoon Snack,105,Mac & Cheese,American,7.0,3.5
1,4741,2023-03-21,14:06:09,21,3,2023,14,6,9,Tuesday,Weekday,Afternoon Snack,117,Chicken Burrito,Mexican,12.95,6.475
2,4741,2023-03-21,14:06:09,21,3,2023,14,6,9,Tuesday,Weekday,Afternoon Snack,106,French Fries,American,7.0,3.5
3,4741,2023-03-21,14:06:09,21,3,2023,14,6,9,Tuesday,Weekday,Afternoon Snack,114,Potstickers,Asian,9.0,4.5
4,4741,2023-03-21,14:06:09,21,3,2023,14,6,9,Tuesday,Weekday,Afternoon Snack,114,Potstickers,Asian,9.0,4.5
1,4742,2023-03-21,14:06:43,21,3,2023,14,6,43,Tuesday,Weekday,Afternoon Snack,108,Tofu Pad Thai,Asian,14.5,7.25
2,4742,2023-03-21,14:06:43,21,3,2023,14,6,43,Tuesday,Weekday,Afternoon Snack,126,Fettuccine Alfredo,Italian,14.5,7.25
3,4742,2023-03-21,14:06:43,21,3,2023,14,6,43,Tuesday,Weekday,Afternoon Snack,109,Korean Beef Bowl,Asian,17.95,8.975
4,4742,2023-03-21,14:06:43,21,3,2023,14,6,43,Tuesday,Weekday,Afternoon Snack,120,Steak Torta,Mexican,13.95,6.975
1,4743,2023-03-21,14:17:42,21,3,2023,14,17,42,Tuesday,Weekday,Afternoon Snack,121,Cheese Quesadillas,Mexican,10.5,5.25
1,4744,2023-03-21,14:19:17,21,3,2023,14,19,17,Tuesday,Weekday,Afternoon Snack,122,Chips & Salsa,Mexican,7.0,3.5
1,4745,2023-03-21,14:21:26,21,3,2023,14,21,26,Tuesday,Weekday,Afternoon Snack,113,Edamame,Asian,5.0,2.5
1,4746,2023-03-21,14:31:37,21,3,2023,14,31,37,Tuesday,Weekday,Afternoon Snack,102,Cheeseburger,American,13.95,6.975
2,4746,2023-03-21,14:31:37,21,3,2023,14,31,37,Tuesday,Weekday,Afternoon Snack,102,Cheeseburger,American,13.95,6.975
3,4746,2023-03-21,14:31:37,21,3,2023,14,31,37,Tuesday,Weekday,Afternoon Snack,124,Spaghetti,Italian,14.5,7.25
1,4747,2023-03-21,14:38:22,21,3,2023,14,38,22,Tuesday,Weekday,Afternoon Snack,102,Cheeseburger,American,13.95,6.975
2,4747,2023-03-21,14:38:22,21,3,2023,14,38,22,Tuesday,Weekday,Afternoon Snack,106,French Fries,American,7.0,3.5
1,4748,2023-03-21,14:40:36,21,3,2023,14,40,36,Tuesday,Weekday,Afternoon Snack,131,Chicken Parmesan,Italian,17.95,8.975
1,4749,2023-03-21,14:46:54,21,3,2023,14,46,54,Tuesday,Weekday,Afternoon Snack,109,Korean Beef Bowl,Asian,17.95,8.975
2,4749,2023-03-21,14:46:54,21,3,2023,14,46,54,Tuesday,Weekday,Afternoon Snack,109,Korean Beef Bowl,Asian,17.95,8.975
1,4750,2023-03-21,15:17:26,21,3,2023,15,17,26,Tuesday,Weekday,Afternoon Snack,108,Tofu Pad Thai,Asian,14.5,7.25
2,4750,2023-03-21,15:17:26,21,3,2023,15,17,26,Tuesday,Weekday,Afternoon Snack,111,California Roll,Asian,11.95,5.975
3,4750,2023-03-21,15:17:26,21,3,2023,15,17,26,Tuesday,Weekday,Afternoon Snack,122,Chips & Salsa,Mexican,7.0,3.5
1,4751,2023-03-21,15:21:55,21,3,2023,15,21,55,Tuesday,Weekday,Afternoon Snack,121,Cheese Quesadillas,Mexican,10.5,5.25
2,4751,2023-03-21,15:21:55,21,3,2023,15,21,55,Tuesday,Weekday,Afternoon Snack,132,Eggplant Parmesan,Italian,16.95,8.475
1,4752,2023-03-21,16:05:39,21,3,2023,16,5,39,Tuesday,Weekday,Afternoon Snack,120,Steak Torta,Mexican,13.95,6.975
1,4753,2023-03-21,16:12:25,21,3,2023,16,12,25,Tuesday,Weekday,Afternoon Snack,122,Chips & Salsa,Mexican,7.0,3.5
1,4754,2023-03-21,16:28:54,21,3,2023,16,28,54,Tuesday,Weekday,Afternoon Snack,107,Orange Chicken,Asian,16.5,8.25
1,4755,2023-03-21,16:40:27,21,3,2023,16,40,27,Tuesday,Weekday,Afternoon Snack,124,Spaghetti,Italian,14.5,7.25
2,4755,2023-03-21,16:40:27,21,3,2023,16,40,27,Tuesday,Weekday,Afternoon Snack,118,Steak Burrito,Mexican,14.95,7.475
3,4755,2023-03-21,16:40:27,21,3,2023,16,40,27,Tuesday,Weekday,Afternoon Snack,119,Chicken Torta,Mexican,11.95,5.975
4,4755,2023-03-21,16:40:27,21,3,2023,16,40,27,Tuesday,Weekday,Afternoon Snack,120,Steak Torta,Mexican,13.95,6.975
1,4756,2023-03-21,16:51:43,21,3,2023,16,51,43,Tuesday,Weekday,Afternoon Snack,124,Spaghetti,Italian,14.5,7.25
2,4756,2023-03-21,16:51:43,21,3,2023,16,51,43,Tuesday,Weekday,Afternoon Snack,132,Eggplant Parmesan,Italian,16.95,8.475
1,4757,2023-03-21,16:52:17,21,3,2023,16,52,17,Tuesday,Weekday,Afternoon Snack,104,Veggie Burger,American,10.5,5.25
1,4758,2023-03-21,17:07:20,21,3,2023,17,7,20,Tuesday,Weekday,Afternoon Snack,127,Meat Lasagna,Italian,17.95,8.975
1,4759,2023-03-21,17:08:35,21,3,2023,17,8,35,Tuesday,Weekday,Afternoon Snack,109,Korean Beef Bowl,Asian,17.95,8.975
2,4759,2023-03-21,17:08:35,21,3,2023,17,8,35,Tuesday,Weekday,Afternoon Snack,117,Chicken Burrito,Mexican,12.95,6.475
1,4760,2023-03-21,17:26:32,21,3,2023,17,26,32,Tuesday,Weekday,Afternoon Snack,102,Cheeseburger,American,13.95,6.975
2,4760,2023-03-21,17:26:32,21,3,2023,17,26,32,Tuesday,Weekday,Afternoon Snack,127,Meat Lasagna,Italian,17.95,8.975
3,4760,2023-03-21,17:26:32,21,3,2023,17,26,32,Tuesday,Weekday,Afternoon Snack,112,Salmon Roll,Asian,14.95,7.475
1,4761,2023-03-21,18:10:58,21,3,2023,18,10,58,Tuesday,Weekday,Dinner,115,Chicken Tacos,Mexican,11.95,5.975
2,4761,2023-03-21,18:10:58,21,3,2023,18,10,58,Tuesday,Weekday,Dinner,113,Edamame,Asian,5.0,2.5
3,4761,2023-03-21,18:10:58,21,3,2023,18,10,58,Tuesday,Weekday,Dinner,105,Mac & Cheese,American,7.0,3.5
1,4762,2023-03-21,18:39:15,21,3,2023,18,39,15,Tuesday,Weekday,Dinner,130,Shrimp Scampi,Italian,19.95,9.975
1,4763,2023-03-21,18:44:01,21,3,2023,18,44,1,Tuesday,Weekday,Dinner,109,Korean Beef Bowl,Asian,17.95,8.975
2,4763,2023-03-21,18:44:01,21,3,2023,18,44,1,Tuesday,Weekday,Dinner,122,Chips & Salsa,Mexican,7.0,3.5
3,4763,2023-03-21,18:44:01,21,3,2023,18,44,1,Tuesday,Weekday,Dinner,114,Potstickers,Asian,9.0,4.5
1,4764,2023-03-21,18:52:00,21,3,2023,18,52,0,Tuesday,Weekday,Dinner,124,Spaghetti,Italian,14.5,7.25
2,4764,2023-03-21,18:52:00,21,3,2023,18,52,0,Tuesday,Weekday,Dinner,105,Mac & Cheese,American,7.0,3.5
3,4764,2023-03-21,18:52:00,21,3,2023,18,52,0,Tuesday,Weekday,Dinner,122,Chips & Salsa,Mexican,7.0,3.5
1,4765,2023-03-21,18:53:49,21,3,2023,18,53,49,Tuesday,Weekday,Dinner,108,Tofu Pad Thai,Asian,14.5,7.25
2,4765,2023-03-21,18:53:49,21,3,2023,18,53,49,Tuesday,Weekday,Dinner,109,Korean Beef Bowl,Asian,17.95,8.975
1,4766,2023-03-21,19:04:51,21,3,2023,19,4,51,Tuesday,Weekday,Dinner,109,Korean Beef Bowl,Asian,17.95,8.975
2,4766,2023-03-21,19:04:51,21,3,2023,19,4,51,Tuesday,Weekday,Dinner,120,Steak Torta,Mexican,13.95,6.975
1,4767,2023-03-21,19:20:15,21,3,2023,19,20,15,Tuesday,Weekday,Dinner,129,Mushroom Ravioli,Italian,15.5,7.75
2,4767,2023-03-21,19:20:15,21,3,2023,19,20,15,Tuesday,Weekday,Dinner,105,Mac & Cheese,American,7.0,3.5
3,4767,2023-03-21,19:20:15,21,3,2023,19,20,15,Tuesday,Weekday,Dinner,122,Chips & Salsa,Mexican,7.0,3.5
4,4767,2023-03-21,19:20:15,21,3,2023,19,20,15,Tuesday,Weekday,Dinner,106,French Fries,American,7.0,3.5
1,4768,2023-03-21,19:32:01,21,3,2023,19,32,1,Tuesday,Weekday,Dinner,117,Chicken Burrito,Mexican,12.95,6.475
2,4768,2023-03-21,19:32:01,21,3,2023,19,32,1,Tuesday,Weekday,Dinner,113,Edamame,Asian,5.0,2.5
3,4768,2023-03-21,19:32:01,21,3,2023,19,32,1,Tuesday,Weekday,Dinner,119,Chicken Torta,Mexican,11.95,5.975
4,4768,2023-03-21,19:32:01,21,3,2023,19,32,1,Tuesday,Weekday,Dinner,105,Mac & Cheese,American,7.0,3.5
1,4769,2023-03-21,19:41:04,21,3,2023,19,41,4,Tuesday,Weekday,Dinner,110,Pork Ramen,Asian,17.95,8.975
1,4770,2023-03-21,19:41:16,21,3,2023,19,41,16,Tuesday,Weekday,Dinner,120,Steak Torta,Mexican,13.95,6.975
2,4770,2023-03-21,19:41:16,21,3,2023,19,41,16,Tuesday,Weekday,Dinner,106,French Fries,American,7.0,3.5
1,4771,2023-03-21,19:49:47,21,3,2023,19,49,47,Tuesday,Weekday,Dinner,124,Spaghetti,Italian,14.5,7.25
2,4771,2023-03-21,19:49:47,21,3,2023,19,49,47,Tuesday,Weekday,Dinner,117,Chicken Burrito,Mexican,12.95,6.475
3,4771,2023-03-21,19:49:47,21,3,2023,19,49,47,Tuesday,Weekday,Dinner,121,Cheese Quesadillas,Mexican,10.5,5.25
4,4771,2023-03-21,19:49:47,21,3,2023,19,49,47,Tuesday,Weekday,Dinner,106,French Fries,American,7.0,3.5
1,4772,2023-03-21,19:53:41,21,3,2023,19,53,41,Tuesday,Weekday,Dinner,101,Hamburger,American,12.95,6.475
2,4772,2023-03-21,19:53:41,21,3,2023,19,53,41,Tuesday,Weekday,Dinner,120,Steak Torta,Mexican,13.95,6.975
1,4773,2023-03-21,20:04:52,21,3,2023,20,4,52,Tuesday,Weekday,Evening Snack,106,French Fries,American,7.0,3.5
1,4774,2023-03-21,20:14:45,21,3,2023,20,14,45,Tuesday,Weekday,Evening Snack,109,Korean Beef Bowl,Asian,17.95,8.975
1,4775,2023-03-21,20:15:09,21,3,2023,20,15,9,Tuesday,Weekday,Evening Snack,129,Mushroom Ravioli,Italian,15.5,7.75
2,4775,2023-03-21,20:15:09,21,3,2023,20,15,9,Tuesday,Weekday,Evening Snack,120,Steak Torta,Mexican,13.95,6.975
3,4775,2023-03-21,20:15:09,21,3,2023,20,15,9,Tuesday,Weekday,Evening Snack,114,Potstickers,Asian,9.0,4.5
4,4775,2023-03-21,20:15:09,21,3,2023,20,15,9,Tuesday,Weekday,Evening Snack,132,Eggplant Parmesan,Italian,16.95,8.475
1,4776,2023-03-21,20:15:27,21,3,2023,20,15,27,Tuesday,Weekday,Evening Snack,102,Cheeseburger,American,13.95,6.975
2,4776,2023-03-21,20:15:27,21,3,2023,20,15,27,Tuesday,Weekday,Evening Snack,106,French Fries,American,7.0,3.5
1,4777,2023-03-21,20:35:51,21,3,2023,20,35,51,Tuesday,Weekday,Evening Snack,109,Korean Beef Bowl,Asian,17.95,8.975
2,4777,2023-03-21,20:35:51,21,3,2023,20,35,51,Tuesday,Weekday,Evening Snack,129,Mushroom Ravioli,Italian,15.5,7.75
1,4778,2023-03-21,20:38:40,21,3,2023,20,38,40,Tuesday,Weekday,Evening Snack,105,Mac & Cheese,American,7.0,3.5
1,4779,2023-03-21,21:35:31,21,3,2023,21,35,31,Tuesday,Weekday,Evening Snack,105,Mac & Cheese,American,7.0,3.5
2,4779,2023-03-21,21:35:31,21,3,2023,21,35,31,Tuesday,Weekday,Evening Snack,114,Potstickers,Asian,9.0,4.5
1,4780,2023-03-21,21:47:02,21,3,2023,21,47,2,Tuesday,Weekday,Evening Snack,129,Mushroom Ravioli,Italian,15.5,7.75
1,4781,2023-03-21,21:58:12,21,3,2023,21,58,12,Tuesday,Weekday,Evening Snack,105,Mac & Cheese,American,7.0,3.5
1,4782,2023-03-21,22:15:37,21,3,2023,22,15,37,Tuesday,Weekday,Evening Snack,113,Edamame,Asian,5.0,2.5
2,4782,2023-03-21,22:15:37,21,3,2023,22,15,37,Tuesday,Weekday,Evening Snack,113,Edamame,Asian,5.0,2.5
3,4782,2023-03-21,22:15:37,21,3,2023,22,15,37,Tuesday,Weekday,Evening Snack,130,Shrimp Scampi,Italian,19.95,9.975
1,4783,2023-03-22,12:01:30,22,3,2023,12,1,30,Wednesday,Weekday,Lunch,119,Chicken Torta,Mexican,11.95,5.975
2,4783,2023-03-22,12:01:30,22,3,2023,12,1,30,Wednesday,Weekday,Lunch,131,Chicken Parmesan,Italian,17.95,8.975
3,4783,2023-03-22,12:01:30,22,3,2023,12,1,30,Wednesday,Weekday,Lunch,106,French Fries,American,7.0,3.5
1,4784,2023-03-22,12:23:54,22,3,2023,12,23,54,Wednesday,Weekday,Lunch,132,Eggplant Parmesan,Italian,16.95,8.475
1,4785,2023-03-22,12:31:46,22,3,2023,12,31,46,Wednesday,Weekday,Lunch,122,Chips & Salsa,Mexican,7.0,3.5
1,4786,2023-03-22,12:54:56,22,3,2023,12,54,56,Wednesday,Weekday,Lunch,108,Tofu Pad Thai,Asian,14.5,7.25
2,4786,2023-03-22,12:54:56,22,3,2023,12,54,56,Wednesday,Weekday,Lunch,124,Spaghetti,Italian,14.5,7.25
1,4787,2023-03-22,13:01:37,22,3,2023,13,1,37,Wednesday,Weekday,Lunch,118,Steak Burrito,Mexican,14.95,7.475
1,4788,2023-03-22,13:26:50,22,3,2023,13,26,50,Wednesday,Weekday,Lunch,114,Potstickers,Asian,9.0,4.5
1,4789,2023-03-22,13:56:27,22,3,2023,13,56,27,Wednesday,Weekday,Lunch,115,Chicken Tacos,Mexican,11.95,5.975
2,4789,2023-03-22,13:56:27,22,3,2023,13,56,27,Wednesday,Weekday,Lunch,108,Tofu Pad Thai,Asian,14.5,7.25
3,4789,2023-03-22,13:56:27,22,3,2023,13,56,27,Wednesday,Weekday,Lunch,108,Tofu Pad Thai,Asian,14.5,7.25
4,4789,2023-03-22,13:56:27,22,3,2023,13,56,27,Wednesday,Weekday,Lunch,125,Spaghetti & Meatballs,Italian,17.95,8.975
5,4789,2023-03-22,13:56:27,22,3,2023,13,56,27,Wednesday,Weekday,Lunch,117,Chicken Burrito,Mexican,12.95,6.475
6,4789,2023-03-22,13:56:27,22,3,2023,13,56,27,Wednesday,Weekday,Lunch,113,Edamame,Asian,5.0,2.5
7,4789,2023-03-22,13:56:27,22,3,2023,13,56,27,Wednesday,Weekday,Lunch,113,Edamame,Asian,5.0,2.5
8,4789,2023-03-22,13:56:27,22,3,2023,13,56,27,Wednesday,Weekday,Lunch,118,Steak Burrito,Mexican,14.95,7.475
1,4790,2023-03-22,13:57:47,22,3,2023,13,57,47,Wednesday,Weekday,Lunch,124,Spaghetti,Italian,14.5,7.25
1,4791,2023-03-22,14:25:24,22,3,2023,14,25,24,Wednesday,Weekday,Afternoon Snack,113,Edamame,Asian,5.0,2.5
