order_id,order_details_id,item_id,quantity,order_date_id,order_date,order_date_day,order_date_month,order_date_year,order_date_week,order_date_quarter,order_time_id,order_time,order_time_hour,order_time_minute,order_time_second,order_time_am_pm,order_date_day_name,order_date_weekflag,order_eat_time
4525,3,126,1,20230317,2023-03-17,17,3,2023,11,1,193519,19:35:19,19,35,19,PM,Friday,Weekday,Dinner
4525,4,131,1,20230317,2023-03-17,17,3,2023,11,1,193519,19:35:19,19,35,19,PM,Friday,Weekday,Dinner
4526,1,119,1,20230317,2023-03-17,17,3,2023,11,1,193748,19:37:48,19,37,48,PM,Friday,Weekday,Dinner
4526,2,128,1,20230317,2023-03-17,17,3,2023,11,1,193748,19:37:48,19,37,48,PM,Friday,Weekday,Dinner
4527,1,107,1,20230317,2023-03-17,17,3,2023,11,1,194958,19:49:58,19,49,58,PM,Friday,Weekday,Dinner
4527,2,113,1,20230317,2023-03-17,17,3,2023,11,1,194958,19:49:58,19,49,58,PM,Friday,Weekday,Dinner
4527,3,117,1,20230317,2023-03-17,17,3,2023,11,1,194958,19:49:58,19,49,58,PM,Friday,Weekday,Dinner
4527,4,123,1,20230317,2023-03-17,17,3,2023,11,1,194958,19:49:58,19,49,58,PM,Friday,Weekday,Dinner
4528,1,113,1,20230317,2023-03-17,17,3,2023,11,1,195037,19:50:37,19,50,37,PM,Friday,Weekday,Dinner
4528,2,125,1,20230317,2023-03-17,17,3,2023,11,1,195037,19:50:37,19,50,37,PM,Friday,Weekday,Dinner
4529,1,101,1,20230317,2023-03-17,17,3,2023,11,1,195348,19:53:48,19,53,48,PM,Friday,Weekday,Dinner
4530,1,109,1,20230317,2023-03-17,17,3,2023,11,1,195825,19:58:25,19,58,25,PM,Friday,Weekday,Dinner
4531,1,101,1,20230317,2023-03-17,17,3,2023,11,1,201216,20:12:16,20,12,16,PM,Friday,Weekday,Evening Snack
4531,2,113,1,20230317,2023-03-17,17,3,2023,11,1,201216,20:12:16,20,12,16,PM,Friday,Weekday,Evening Snack
4532,1,102,1,20230317,2023-03-17,17,3,2023,11,1,202454,20:24:54,20,24,54,PM,Friday,Weekday,Evening Snack
4532,2,120,1,20230317,2023-03-17,17,3,2023,11,1,202454,20:24:54,20,24,54,PM,Friday,Weekday,Evening Snack
4532,3,122,1,20230317,2023-03-17,17,3,2023,11,1,202454,20:24:54,20,24,54,PM,Friday,Weekday,Evening Snack
4533,1,106,1,20230317,2023-03-17,17,3,2023,11,1,202553,20:25:53,20,25,53,PM,Friday,Weekday,Evening Snack
4533,2,114,1,20230317,2023-03-17,17,3,2023,11,1,202553,20:25:53,20,25,53,PM,Friday,Weekday,Evening Snack
4533,3,124,1,20230317,2023-03-17,17,3,2023,11,1,202553,20:25:53,20,25,53,PM,Friday,Weekday,Evening Snack
4533,4,129,1,20230317,2023-03-17,17,3,2023,11,1,202553,20:25:53,20,25,53,PM,Friday,Weekday,Evening Snack
4534,1,110,1,20230317,2023-03-17,17,3,2023,11,1,204520,20:45:20,20,45,20,PM,Friday,Weekday,Evening Snack
4534,2,120,1,20230317,2023-03-17,17,3,2023,11,1,204520,20:45:20,20,45,20,PM,Friday,Weekday,Evening Snack
4534,3,131,1,20230317,2023-03-17,17,3,2023,11,1,204520,20:45:20,20,45,20,PM,Friday,Weekday,Evening Snack
4535,1,125,1,20230317,2023-03-17,17,3,2023,11,1,204948,20:49:48,20,49,48,PM,Friday,Weekday,Evening Snack
4536,1,125,1,20230317,2023-03-17,17,3,2023,11,1,210640,21:06:40,21,6,40,PM,Friday,Weekday,Evening Snack
4537,1,118,1,20230317,2023-03-17,17,3,2023,11,1,210917,21:09:17,21,9,17,PM,Friday,Weekday,Evening Snack
4537,2,123,1,20230317,2023-03-17,17,3,2023,11,1,210917,21:09:17,21,9,17,PM,Friday,Weekday,Evening Snack
4538,1,101,1,20230317,2023-03-17,17,3,2023,11,1,213130,21:31:30,21,31,30,PM,Friday,Weekday,Evening Snack
4538,2,107,1,20230317,2023-03-17,17,3,2023,11,1,213130,21:31:30,21,31,30,PM,Friday,Weekday,Evening Snack
4538,3,122,1,20230317,2023-03-17,17,3,2023,11,1,213130,21:31:30,21,31,30,PM,Friday,Weekday,Evening Snack
4539,1,112,1,20230317,2023-03-17,17,3,2023,11,1,213431,21:34:31,21,34,31,PM,Friday,Weekday,Evening Snack
4539,2,117,1,20230317,2023-03-17,17,3,2023,11,1,213431,21:34:31,21,34,31,PM,Friday,Weekday,Evening Snack
4540,1,119,1,20230317,2023-03-17,17,3,2023,11,1,215859,21:58:59,21,58,59,PM,Friday,Weekday,Evening Snack
4540,2,129,1,20230317,2023-03-17,17,3,2023,11,1,215859,21:58:59,21,58,59,PM,Friday,Weekday,Evening Snack
4541,1,102,1,20230318,2023-03-18,18,3,2023,11,1,113426,11:34:26,11,34,26,AM,Saturday,Weekend,Brunch
4542,1,131,1,20230318,2023-03-18,18,3,2023,11,1,113755,11:37:55,11,37,55,AM,Saturday,Weekend,Brunch
4543,1,115,1,20230318,2023-03-18,18,3,2023,11,1,120646,12:06:46,12,6,46,PM,Saturday,Weekend,Lunch
4543,2,127,1,20230318,2023-03-18,18,3,2023,11,1,120646,12:06:46,12,6,46,PM,Saturday,Weekend,Lunch
4544,1,112,1,20230318,2023-03-18,18,3,2023,11,1,120852,12:08:52,12,8,52,PM,Saturday,Weekend,Lunch
4544,2,118,1,20230318,2023-03-18,18,3,2023,11,1,120852,12:08:52,12,8,52,PM,Saturday,Weekend,Lunch
4544,3,127,1,20230318,2023-03-18,18,3,2023,11,1,120852,12:08:52,12,8,52,PM,Saturday,Weekend,Lunch
4545,1,107,1,20230318,2023-03-18,18,3,2023,11,1,120938,12:09:38,12,9,38,PM,Saturday,Weekend,Lunch
4546,1,104,1,20230318,2023-03-18,18,3,2023,11,1,121252,12:12:52,12,12,52,PM,Saturday,Weekend,Lunch
4546,2,118,1,20230318,2023-03-18,18,3,2023,11,1,121252,12:12:52,12,12,52,PM,Saturday,Weekend,Lunch
4547,1,114,1,20230318,2023-03-18,18,3,2023,11,1,121258,12:12:58,12,12,58,PM,Saturday,Weekend,Lunch
4548,1,108,1,20230318,2023-03-18,18,3,2023,11,1,122944,12:29:44,12,29,44,PM,Saturday,Weekend,Lunch
4548,2,113,1,20230318,2023-03-18,18,3,2023,11,1,122944,12:29:44,12,29,44,PM,Saturday,Weekend,Lunch
4548,3,122,1,20230318,2023-03-18,18,3,2023,11,1,122944,12:29:44,12,29,44,PM,Saturday,Weekend,Lunch
4548,4,132,1,20230318,2023-03-18,18,3,2023,11,1,122944,12:29:44,12,29,44,PM,Saturday,Weekend,Lunch
4549,1,118,1,20230318,2023-03-18,18,3,2023,11,1,123100,12:31:00,12,31,0,PM,Saturday,Weekend,Lunch
4550,1,101,1,20230318,2023-03-18,18,3,2023,11,1,124518,12:45:18,12,45,18,PM,Saturday,Weekend,Lunch
4550,2,106,1,20230318,2023-03-18,18,3,2023,11,1,124518,12:45:18,12,45,18,PM,Saturday,Weekend,Lunch
4551,1,101,1,20230318,2023-03-18,18,3,2023,11,1,124802,12:48:02,12,48,2,PM,Saturday,Weekend,Lunch
4552,1,105,1,20230318,2023-03-18,18,3,2023,11,1,125024,12:50:24,12,50,24,PM,Saturday,Weekend,Lunch
4552,2,127,1,20230318,2023-03-18,18,3,2023,11,1,125024,12:50:24,12,50,24,PM,Saturday,Weekend,Lunch
4553,1,104,1,20230318,2023-03-18,18,3,2023,11,1,125030,12:50:30,12,50,30,PM,Saturday,Weekend,Lunch
4554,1,112,1,20230318,2023-03-18,18,3,2023,11,1,125336,12:53:36,12,53,36,PM,Saturday,Weekend,Lunch
4555,1,105,1,20230318,2023-03-18,18,3,2023,11,1,130753,13:07:53,13,7,53,PM,Saturday,Weekend,Lunch
4555,2,106,1,20230318,2023-03-18,18,3,2023,11,1,130753,13:07:53,13,7,53,PM,Saturday,Weekend,Lunch
4555,3,109,2,20230318,2023-03-18,18,3,2023,11,1,130753,13:07:53,13,7,53,PM,Saturday,Weekend,Lunch
4555,4,118,1,20230318,2023-03-18,18,3,2023,11,1,130753,13:07:53,13,7,53,PM,Saturday,Weekend,Lunch
4555,5,122,2,20230318,2023-03-18,18,3,2023,11,1,130753,13:07:53,13,7,53,PM,Saturday,Weekend,Lunch
4555,6,127,1,20230318,2023-03-18,18,3,2023,11,1,130753,13:07:53,13,7,53,PM,Saturday,Weekend,Lunch
4556,1,105,1,20230318,2023-03-18,18,3,2023,11,1,130957,13:09:57,13,9,57,PM,Saturday,Weekend,Lunch
4556,2,127,1,20230318,2023-03-18,18,3,2023,11,1,130957,13:09:57,13,9,57,PM,Saturday,Weekend,Lunch
4557,1,108,1,20230318,2023-03-18,18,3,2023,11,1,132433,13:24:33,13,24,33,PM,Saturday,Weekend,Lunch
4559,1,102,1,20230318,2023-03-18,18,3,2023,11,1,132603,13:26:03,13,26,3,PM,Saturday,Weekend,Lunch
4560,1,108,1,20230318,2023-03-18,18,3,2023,11,1,133358,13:33:58,13,33,58,PM,Saturday,Weekend,Lunch
4560,2,122,1,20230318,2023-03-18,18,3,2023,11,1,133358,13:33:58,13,33,58,PM,Saturday,Weekend,Lunch
4560,3,129,1,20230318,2023-03-18,18,3,2023,11,1,133358,13:33:58,13,33,58,PM,Saturday,Weekend,Lunch
4561,1,101,1,20230318,2023-03-18,18,3,2023,11,1,133716,13:37:16,13,37,16,PM,Saturday,Weekend,Lunch
4562,1,111,1,20230318,2023-03-18,18,3,2023,11,1,134529,13:45:29,13,45,29,PM,Saturday,Weekend,Lunch
4562,2,119,1,20230318,2023-03-18,18,3,2023,11,1,134529,13:45:29,13,45,29,PM,Saturday,Weekend,Lunch
4563,1,109,1,20230318,2023-03-18,18,3,2023,11,1,140310,14:03:10,14,3,10,PM,Saturday,Weekend,Afternoon Snack
4563,2,128,1,20230318,2023-03-18,18,3,2023,11,1,140310,14:03:10,14,3,10,PM,Saturday,Weekend,Afternoon Snack
4563,3,132,1,20230318,2023-03-18,18,3,2023,11,1,140310,14:03:10,14,3,10,PM,Saturday,Weekend,Afternoon Snack
4564,1,111,1,20230318,2023-03-18,18,3,2023,11,1,141558,14:15:58,14,15,58,PM,Saturday,Weekend,Afternoon Snack
4565,1,116,1,20230318,2023-03-18,18,3,2023,11,1,142215,14:22:15,14,22,15,PM,Saturday,Weekend,Afternoon Snack
4565,2,132,1,20230318,2023-03-18,18,3,2023,11,1,142215,14:22:15,14,22,15,PM,Saturday,Weekend,Afternoon Snack
4566,1,108,1,20230318,2023-03-18,18,3,2023,11,1,145913,14:59:13,14,59,13,PM,Saturday,Weekend,Afternoon Snack
4566,2,116,1,20230318,2023-03-18,18,3,2023,11,1,145913,14:59:13,14,59,13,PM,Saturday,Weekend,Afternoon Snack
4566,3,123,1,20230318,2023-03-18,18,3,2023,11,1,145913,14:59:13,14,59,13,PM,Saturday,Weekend,Afternoon Snack
4567,1,107,1,20230318,2023-03-18,18,3,2023,11,1,154450,15:44:50,15,44,50,PM,Saturday,Weekend,Afternoon Snack
4567,2,113,1,20230318,2023-03-18,18,3,2023,11,1,154450,15:44:50,15,44,50,PM,Saturday,Weekend,Afternoon Snack
4568,1,101,1,20230318,2023-03-18,18,3,2023,11,1,161949,16:19:49,16,19,49,PM,Saturday,Weekend,Afternoon Snack
4568,2,106,1,20230318,2023-03-18,18,3,2023,11,1,161949,16:19:49,16,19,49,PM,Saturday,Weekend,Afternoon Snack
4569,1,101,1,20230318,2023-03-18,18,3,2023,11,1,162752,16:27:52,16,27,52,PM,Saturday,Weekend,Afternoon Snack
4569,2,125,1,20230318,2023-03-18,18,3,2023,11,1,162752,16:27:52,16,27,52,PM,Saturday,Weekend,Afternoon Snack
4570,1,119,1,20230318,2023-03-18,18,3,2023,11,1,170220,17:02:20,17,2,20,PM,Saturday,Weekend,Afternoon Snack
4571,1,109,1,20230318,2023-03-18,18,3,2023,11,1,171304,17:13:04,17,13,4,PM,Saturday,Weekend,Afternoon Snack
4572,1,101,1,20230318,2023-03-18,18,3,2023,11,1,172310,17:23:10,17,23,10,PM,Saturday,Weekend,Afternoon Snack
4572,2,119,1,20230318,2023-03-18,18,3,2023,11,1,172310,17:23:10,17,23,10,PM,Saturday,Weekend,Afternoon Snack
4573,1,102,1,20230318,2023-03-18,18,3,2023,11,1,172444,17:24:44,17,24,44,PM,Saturday,Weekend,Afternoon Snack
4573,2,106,1,20230318,2023-03-18,18,3,2023,11,1,172444,17:24:44,17,24,44,PM,Saturday,Weekend,Afternoon Snack
4573,3,124,1,20230318,2023-03-18,18,3,2023,11,1,172444,17:24:44,17,24,44,PM,Saturday,Weekend,Afternoon Snack
4574,1,123,1,20230318,2023-03-18,18,3,2023,11,1,172706,17:27:06,17,27,6,PM,Saturday,Weekend,Afternoon Snack
4575,1,109,1,20230318,2023-03-18,18,3,2023,11,1,172718,17:27:18,17,27,18,PM,Saturday,Weekend,Afternoon Snack
4575,2,132,1,20230318,2023-03-18,18,3,2023,11,1,172718,17:27:18,17,27,18,PM,Saturday,Weekend,Afternoon Snack
4576,1,102,1,20230318,2023-03-18,18,3,2023,11,1,173049,17:30:49,17,30,49,PM,Saturday,Weekend,Afternoon Snack
4576,2,106,1,20230318,2023-03-18,18,3,2023,11,1,173049,17:30:49,17,30,49,PM,Saturday,Weekend,Afternoon Snack
4576,3,122,1,20230318,2023-03-18,18,3,2023,11,1,173049,17:30:49,17,30,49,PM,Saturday,Weekend,Afternoon Snack
4576,4,126,1,20230318,2023-03-18,18,3,2023,11,1,173049,17:30:49,17,30,49,PM,Saturday,Weekend,Afternoon Snack
4577,1,106,1,20230318,2023-03-18,18,3,2023,11,1,175120,17:51:20,17,51,20,PM,Saturday,Weekend,Afternoon Snack
4578,1,101,1,20230318,2023-03-18,18,3,2023,11,1,175902,17:59:02,17,59,2,PM,Saturday,Weekend,Afternoon Snack
4578,2,109,1,20230318,2023-03-18,18,3,2023,11,1,175902,17:59:02,17,59,2,PM,Saturday,Weekend,Afternoon Snack
4579,1,104,1,20230318,2023-03-18,18,3,2023,11,1,180432,18:04:32,18,4,32,PM,Saturday,Weekend,Dinner
4579,2,122,1,20230318,2023-03-18,18,3,2023,11,1,180432,18:04:32,18,4,32,PM,Saturday,Weekend,Dinner
4580,1,109,2,20230318,2023-03-18,18,3,2023,11,1,181113,18:11:13,18,11,13,PM,Saturday,Weekend,Dinner
4580,2,128,1,20230318,2023-03-18,18,3,2023,11,1,181113,18:11:13,18,11,13,PM,Saturday,Weekend,Dinner
4581,1,105,1,20230318,2023-03-18,18,3,2023,11,1,181520,18:15:20,18,15,20,PM,Saturday,Weekend,Dinner
4582,1,108,1,20230318,2023-03-18,18,3,2023,11,1,182757,18:27:57,18,27,57,PM,Saturday,Weekend,Dinner
4582,2,115,1,20230318,2023-03-18,18,3,2023,11,1,182757,18:27:57,18,27,57,PM,Saturday,Weekend,Dinner
4582,3,120,1,20230318,2023-03-18,18,3,2023,11,1,182757,18:27:57,18,27,57,PM,Saturday,Weekend,Dinner
4583,1,107,1,20230318,2023-03-18,18,3,2023,11,1,183723,18:37:23,18,37,23,PM,Saturday,Weekend,Dinner
4583,2,128,1,20230318,2023-03-18,18,3,2023,11,1,183723,18:37:23,18,37,23,PM,Saturday,Weekend,Dinner
4584,1,118,1,20230318,2023-03-18,18,3,2023,11,1,185530,18:55:30,18,55,30,PM,Saturday,Weekend,Dinner
4584,2,131,1,20230318,2023-03-18,18,3,2023,11,1,185530,18:55:30,18,55,30,PM,Saturday,Weekend,Dinner
4585,1,126,1,20230318,2023-03-18,18,3,2023,11,1,190056,19:00:56,19,0,56,PM,Saturday,Weekend,Dinner
4586,1,131,1,20230318,2023-03-18,18,3,2023,11,1,190159,19:01:59,19,1,59,PM,Saturday,Weekend,Dinner
4587,1,114,1,20230318,2023-03-18,18,3,2023,11,1,193025,19:30:25,19,30,25,PM,Saturday,Weekend,Dinner
4587,2,126,1,20230318,2023-03-18,18,3,2023,11,1,193025,19:30:25,19,30,25,PM,Saturday,Weekend,Dinner
4588,1,107,1,20230318,2023-03-18,18,3,2023,11,1,194301,19:43:01,19,43,1,PM,Saturday,Weekend,Dinner
4589,1,107,1,20230318,2023-03-18,18,3,2023,11,1,195735,19:57:35,19,57,35,PM,Saturday,Weekend,Dinner
4589,2,109,1,20230318,2023-03-18,18,3,2023,11,1,195735,19:57:35,19,57,35,PM,Saturday,Weekend,Dinner
4589,3,123,1,20230318,2023-03-18,18,3,2023,11,1,195735,19:57:35,19,57,35,PM,Saturday,Weekend,Dinner
4589,4,130,1,20230318,2023-03-18,18,3,2023,11,1,195735,19:57:35,19,57,35,PM,Saturday,Weekend,Dinner
4590,1,101,1,20230318,2023-03-18,18,3,2023,11,1,200305,20:03:05,20,3,5,PM,Saturday,Weekend,Evening Snack
4590,2,122,1,20230318,2023-03-18,18,3,2023,11,1,200305,20:03:05,20,3,5,PM,Saturday,Weekend,Evening Snack
4591,1,108,1,20230318,2023-03-18,18,3,2023,11,1,200442,20:04:42,20,4,42,PM,Saturday,Weekend,Evening Snack
4591,2,112,1,20230318,2023-03-18,18,3,2023,11,1,200442,20:04:42,20,4,42,PM,Saturday,Weekend,Evening Snack
4591,3,117,1,20230318,2023-03-18,18,3,2023,11,1,200442,20:04:42,20,4,42,PM,Saturday,Weekend,Evening Snack
4591,4,121,1,20230318,2023-03-18,18,3,2023,11,1,200442,20:04:42,20,4,42,PM,Saturday,Weekend,Evening Snack
4592,1,114,1,20230318,2023-03-18,18,3,2023,11,1,200546,20:05:46,20,5,46,PM,Saturday,Weekend,Evening Snack
4593,1,132,1,20230318,2023-03-18,18,3,2023,11,1,200810,20:08:10,20,8,10,PM,Saturday,Weekend,Evening Snack
4594,1,122,1,20230318,2023-03-18,18,3,2023,11,1,201908,20:19:08,20,19,8,PM,Saturday,Weekend,Evening Snack
4595,1,111,1,20230318,2023-03-18,18,3,2023,11,1,204138,20:41:38,20,41,38,PM,Saturday,Weekend,Evening Snack
4596,1,113,1,20230318,2023-03-18,18,3,2023,11,1,204212,20:42:12,20,42,12,PM,Saturday,Weekend,Evening Snack
4596,2,125,1,20230318,2023-03-18,18,3,2023,11,1,204212,20:42:12,20,42,12,PM,Saturday,Weekend,Evening Snack
4597,1,106,1,20230318,2023-03-18,18,3,2023,11,1,204548,20:45:48,20,45,48,PM,Saturday,Weekend,Evening Snack
4597,2,109,1,20230318,2023-03-18,18,3,2023,11,1,204548,20:45:48,20,45,48,PM,Saturday,Weekend,Evening Snack
4597,3,115,1,20230318,2023-03-18,18,3,2023,11,1,204548,20:45:48,20,45,48,PM,Saturday,Weekend,Evening Snack
4598,1,120,1,20230318,2023-03-18,18,3,2023,11,1,210540,21:05:40,21,5,40,PM,Saturday,Weekend,Evening Snack
4599,1,120,1,20230318,2023-03-18,18,3,2023,11,1,211349,21:13:49,21,13,49,PM,Saturday,Weekend,Evening Snack
4600,1,110,1,20230318,2023-03-18,18,3,2023,11,1,213526,21:35:26,21,35,26,PM,Saturday,Weekend,Evening Snack
4601,1,124,1,20230318,2023-03-18,18,3,2023,11,1,222751,22:27:51,22,27,51,PM,Saturday,Weekend,Evening Snack
4602,1,101,1,20230318,2023-03-18,18,3,2023,11,1,222811,22:28:11,22,28,11,PM,Saturday,Weekend,Evening Snack
4602,2,108,1,20230318,2023-03-18,18,3,2023,11,1,222811,22:28:11,22,28,11,PM,Saturday,Weekend,Evening Snack
4602,3,109,1,20230318,2023-03-18,18,3,2023,11,1,222811,22:28:11,22,28,11,PM,Saturday,Weekend,Evening Snack
4603,1,101,1,20230319,2023-03-19,19,3,2023,11,1,112409,11:24:09,11,24,9,AM,Sunday,Weekend,Brunch
4603,2,103,1,20230319,2023-03-19,19,3,2023,11,1,112409,11:24:09,11,24,9,AM,Sunday,Weekend,Brunch
4603,3,106,1,20230319,2023-03-19,19,3,2023,11,1,112409,11:24:09,11,24,9,AM,Sunday,Weekend,Brunch
4603,4,114,1,20230319,2023-03-19,19,3,2023,11,1,112409,11:24:09,11,24,9,AM,Sunday,Weekend,Brunch
4603,5,121,1,20230319,2023-03-19,19,3,2023,11,1,112409,11:24:09,11,24,9,AM,Sunday,Weekend,Brunch
4604,1,115,1,20230319,2023-03-19,19,3,2023,11,1,112707,11:27:07,11,27,7,AM,Sunday,Weekend,Brunch
4604,2,127,1,20230319,2023-03-19,19,3,2023,11,1,112707,11:27:07,11,27,7,AM,Sunday,Weekend,Brunch
4605,1,118,1,20230319,2023-03-19,19,3,2023,11,1,113104,11:31:04,11,31,4,AM,Sunday,Weekend,Brunch
4606,1,123,1,20230319,2023-03-19,19,3,2023,11,1,114023,11:40:23,11,40,23,AM,Sunday,Weekend,Brunch
4607,1,111,1,20230319,2023-03-19,19,3,2023,11,1,114057,11:40:57,11,40,57,AM,Sunday,Weekend,Brunch
4607,2,117,1,20230319,2023-03-19,19,3,2023,11,1,114057,11:40:57,11,40,57,AM,Sunday,Weekend,Brunch
4608,1,103,1,20230319,2023-03-19,19,3,2023,11,1,114556,11:45:56,11,45,56,AM,Sunday,Weekend,Brunch
4608,2,108,1,20230319,2023-03-19,19,3,2023,11,1,114556,11:45:56,11,45,56,AM,Sunday,Weekend,Brunch
4608,3,117,1,20230319,2023-03-19,19,3,2023,11,1,114556,11:45:56,11,45,56,AM,Sunday,Weekend,Brunch
4608,4,127,1,20230319,2023-03-19,19,3,2023,11,1,114556,11:45:56,11,45,56,AM,Sunday,Weekend,Brunch
4609,1,118,1,20230319,2023-03-19,19,3,2023,11,1,120216,12:02:16,12,2,16,PM,Sunday,Weekend,Lunch
4610,1,113,1,20230319,2023-03-19,19,3,2023,11,1,122014,12:20:14,12,20,14,PM,Sunday,Weekend,Lunch
4611,1,102,1,20230319,2023-03-19,19,3,2023,11,1,122604,12:26:04,12,26,4,PM,Sunday,Weekend,Lunch
4611,2,104,1,20230319,2023-03-19,19,3,2023,11,1,122604,12:26:04,12,26,4,PM,Sunday,Weekend,Lunch
4611,3,106,1,20230319,2023-03-19,19,3,2023,11,1,122604,12:26:04,12,26,4,PM,Sunday,Weekend,Lunch
4611,4,108,2,20230319,2023-03-19,19,3,2023,11,1,122604,12:26:04,12,26,4,PM,Sunday,Weekend,Lunch
4611,5,113,1,20230319,2023-03-19,19,3,2023,11,1,122604,12:26:04,12,26,4,PM,Sunday,Weekend,Lunch
4611,6,114,1,20230319,2023-03-19,19,3,2023,11,1,122604,12:26:04,12,26,4,PM,Sunday,Weekend,Lunch
4611,7,121,2,20230319,2023-03-19,19,3,2023,11,1,122604,12:26:04,12,26,4,PM,Sunday,Weekend,Lunch
4611,8,122,1,20230319,2023-03-19,19,3,2023,11,1,122604,12:26:04,12,26,4,PM,Sunday,Weekend,Lunch
4611,9,129,1,20230319,2023-03-19,19,3,2023,11,1,122604,12:26:04,12,26,4,PM,Sunday,Weekend,Lunch
4612,1,131,1,20230319,2023-03-19,19,3,2023,11,1,122744,12:27:44,12,27,44,PM,Sunday,Weekend,Lunch
4613,1,131,1,20230319,2023-03-19,19,3,2023,11,1,125729,12:57:29,12,57,29,PM,Sunday,Weekend,Lunch
4614,1,109,1,20230319,2023-03-19,19,3,2023,11,1,130247,13:02:47,13,2,47,PM,Sunday,Weekend,Lunch
4615,1,116,1,20230319,2023-03-19,19,3,2023,11,1,130455,13:04:55,13,4,55,PM,Sunday,Weekend,Lunch
4615,2,131,1,20230319,2023-03-19,19,3,2023,11,1,130455,13:04:55,13,4,55,PM,Sunday,Weekend,Lunch
4616,1,131,1,20230319,2023-03-19,19,3,2023,11,1,130644,13:06:44,13,6,44,PM,Sunday,Weekend,Lunch
4617,1,101,1,20230319,2023-03-19,19,3,2023,11,1,131422,13:14:22,13,14,22,PM,Sunday,Weekend,Lunch
4617,2,107,1,20230319,2023-03-19,19,3,2023,11,1,131422,13:14:22,13,14,22,PM,Sunday,Weekend,Lunch
4617,3,108,1,20230319,2023-03-19,19,3,2023,11,1,131422,13:14:22,13,14,22,PM,Sunday,Weekend,Lunch
4617,4,125,1,20230319,2023-03-19,19,3,2023,11,1,131422,13:14:22,13,14,22,PM,Sunday,Weekend,Lunch
4618,1,113,1,20230319,2023-03-19,19,3,2023,11,1,131806,13:18:06,13,18,6,PM,Sunday,Weekend,Lunch
4619,1,103,1,20230319,2023-03-19,19,3,2023,11,1,132151,13:21:51,13,21,51,PM,Sunday,Weekend,Lunch
4619,2,113,1,20230319,2023-03-19,19,3,2023,11,1,132151,13:21:51,13,21,51,PM,Sunday,Weekend,Lunch
4619,3,132,1,20230319,2023-03-19,19,3,2023,11,1,132151,13:21:51,13,21,51,PM,Sunday,Weekend,Lunch
4620,1,118,1,20230319,2023-03-19,19,3,2023,11,1,133711,13:37:11,13,37,11,PM,Sunday,Weekend,Lunch
4621,1,113,1,20230319,2023-03-19,19,3,2023,11,1,133912,13:39:12,13,39,12,PM,Sunday,Weekend,Lunch
4621,2,117,2,20230319,2023-03-19,19,3,2023,11,1,133912,13:39:12,13,39,12,PM,Sunday,Weekend,Lunch
4621,3,123,1,20230319,2023-03-19,19,3,2023,11,1,133912,13:39:12,13,39,12,PM,Sunday,Weekend,Lunch
4622,1,111,1,20230319,2023-03-19,19,3,2023,11,1,143145,14:31:45,14,31,45,PM,Sunday,Weekend,Afternoon Snack
4622,2,132,1,20230319,2023-03-19,19,3,2023,11,1,143145,14:31:45,14,31,45,PM,Sunday,Weekend,Afternoon Snack
4623,1,101,2,20230319,2023-03-19,19,3,2023,11,1,144144,14:41:44,14,41,44,PM,Sunday,Weekend,Afternoon Snack
4623,2,105,1,20230319,2023-03-19,19,3,2023,11,1,144144,14:41:44,14,41,44,PM,Sunday,Weekend,Afternoon Snack
4623,3,106,1,20230319,2023-03-19,19,3,2023,11,1,144144,14:41:44,14,41,44,PM,Sunday,Weekend,Afternoon Snack
4623,4,107,1,20230319,2023-03-19,19,3,2023,11,1,144144,14:41:44,14,41,44,PM,Sunday,Weekend,Afternoon Snack
4623,5,109,1,20230319,2023-03-19,19,3,2023,11,1,144144,14:41:44,14,41,44,PM,Sunday,Weekend,Afternoon Snack
4623,6,112,1,20230319,2023-03-19,19,3,2023,11,1,144144,14:41:44,14,41,44,PM,Sunday,Weekend,Afternoon Snack
4623,7,115,1,20230319,2023-03-19,19,3,2023,11,1,144144,14:41:44,14,41,44,PM,Sunday,Weekend,Afternoon Snack
4623,8,118,1,20230319,2023-03-19,19,3,2023,11,1,144144,14:41:44,14,41,44,PM,Sunday,Weekend,Afternoon Snack
4623,9,120,1,20230319,2023-03-19,19,3,2023,11,1,144144,14:41:44,14,41,44,PM,Sunday,Weekend,Afternoon Snack
4623,10,121,1,20230319,2023-03-19,19,3,2023,11,1,144144,14:41:44,14,41,44,PM,Sunday,Weekend,Afternoon Snack
4623,11,126,1,20230319,2023-03-19,19,3,2023,11,1,144144,14:41:44,14,41,44,PM,Sunday,Weekend,Afternoon Snack
4624,1,119,1,20230319,2023-03-19,19,3,2023,11,1,145935,14:59:35,14,59,35,PM,Sunday,Weekend,Afternoon Snack
4625,1,101,1,20230319,2023-03-19,19,3,2023,11,1,154230,15:42:30,15,42,30,PM,Sunday,Weekend,Afternoon Snack
4625,2,103,1,20230319,2023-03-19,19,3,2023,11,1,154230,15:42:30,15,42,30,PM,Sunday,Weekend,Afternoon Snack
4625,3,106,1,20230319,2023-03-19,19,3,2023,11,1,154230,15:42:30,15,42,30,PM,Sunday,Weekend,Afternoon Snack
4625,4,119,1,20230319,2023-03-19,19,3,2023,11,1,154230,15:42:30,15,42,30,PM,Sunday,Weekend,Afternoon Snack
4626,1,102,1,20230319,2023-03-19,19,3,2023,11,1,154501,15:45:01,15,45,1,PM,Sunday,Weekend,Afternoon Snack
