order_time_id,order_time,order_time_hour,order_time_minute,order_time_second,order_time_am_pm,order_eat_time
141425,14:14:25,14,14,25,PM,Afternoon Snack
141442,14:14:42,14,14,42,PM,Afternoon Snack
143506,14:35:06,14,35,6,PM,Afternoon Snack
143840,14:38:40,14,38,40,PM,Afternoon Snack
144652,14:46:52,14,46,52,PM,Afternoon Snack
150247,15:02:47,15,2,47,PM,Afternoon Snack
151304,15:13:04,15,13,4,PM,Afternoon Snack
155608,15:56:08,15,56,8,PM,Afternoon Snack
155648,15:56:48,15,56,48,PM,Afternoon Snack
155821,15:58:21,15,58,21,PM,Afternoon Snack
155935,15:59:35,15,59,35,PM,Afternoon Snack
161642,16:16:42,16,16,42,PM,Afternoon Snack
162639,16:26:39,16,26,39,PM,Afternoon Snack
163258,16:32:58,16,32,58,PM,Afternoon Snack
164823,16:48:23,16,48,23,PM,Afternoon Snack
165544,16:55:44,16,55,44,PM,Afternoon Snack
170758,17:07:58,17,7,58,PM,Afternoon Snack
171318,17:13:18,17,13,18,PM,Afternoon Snack
172955,17:29:55,17,29,55,PM,Afternoon Snack
173455,17:34:55,17,34,55,PM,Afternoon Snack
174134,17:41:34,17,41,34,PM,Afternoon Snack
174649,17:46:49,17,46,49,PM,Afternoon Snack
175216,17:52:16,17,52,16,PM,Afternoon Snack
175521,17:55:21,17,55,21,PM,Afternoon Snack
181137,18:11:37,18,11,37,PM,Dinner
181916,18:19:16,18,19,16,PM,Dinner
181919,18:19:19,18,19,19,PM,Dinner
181927,18:19:27,18,19,27,PM,Dinner
182531,18:25:31,18,25,31,PM,Dinner
182807,18:28:07,18,28,7,PM,Dinner
182924,18:29:24,18,29,24,PM,Dinner
183321,18:33:21,18,33,21,PM,Dinner
192714,19:27:14,19,27,14,PM,Dinner
195316,19:53:16,19,53,16,PM,Dinner
200354,20:03:54,20,3,54,PM,Evening Snack
201402,20:14:02,20,14,2,PM,Evening Snack
202917,20:29:17,20,29,17,PM,Evening Snack
203009,20:30:09,20,30,9,PM,Evening Snack
204741,20:47:41,20,47,41,PM,Evening Snack
205545,20:55:45,20,55,45,PM,Evening Snack
213647,21:36:47,21,36,47,PM,Evening Snack
214700,21:47:00,21,47,0,PM,Evening Snack
113401,11:34:01,11,34,1,AM,Brunch
114153,11:41:53,11,41,53,AM,Brunch
115306,11:53:06,11,53,6,AM,Brunch
124014,12:40:14,12,40,14,PM,Lunch
124449,12:44:49,12,44,49,PM,Lunch
130346,13:03:46,13,3,46,PM,Lunch
130347,13:03:47,13,3,47,PM,Lunch
130654,13:06:54,13,6,54,PM,Lunch
130743,13:07:43,13,7,43,PM,Lunch
131255,13:12:55,13,12,55,PM,Lunch
131754,13:17:54,13,17,54,PM,Lunch
133153,13:31:53,13,31,53,PM,Lunch
133939,13:39:39,13,39,39,PM,Lunch
140548,14:05:48,14,5,48,PM,Afternoon Snack
140930,14:09:30,14,9,30,PM,Afternoon Snack
142015,14:20:15,14,20,15,PM,Afternoon Snack
144633,14:46:33,14,46,33,PM,Afternoon Snack
145528,14:55:28,14,55,28,PM,Afternoon Snack
153034,15:30:34,15,30,34,PM,Afternoon Snack
153932,15:39:32,15,39,32,PM,Afternoon Snack
161529,16:15:29,16,15,29,PM,Afternoon Snack
162631,16:26:31,16,26,31,PM,Afternoon Snack
163856,16:38:56,16,38,56,PM,Afternoon Snack
164641,16:46:41,16,46,41,PM,Afternoon Snack
165050,16:50:50,16,50,50,PM,Afternoon Snack
171040,17:10:40,17,10,40,PM,Afternoon Snack
172617,17:26:17,17,26,17,PM,Afternoon Snack
174050,17:40:50,17,40,50,PM,Afternoon Snack
174346,17:43:46,17,43,46,PM,Afternoon Snack
174817,17:48:17,17,48,17,PM,Afternoon Snack
175450,17:54:50,17,54,50,PM,Afternoon Snack
175604,17:56:04,17,56,4,PM,Afternoon Snack
180134,18:01:34,18,1,34,PM,Dinner
180403,18:04:03,18,4,3,PM,Dinner
183154,18:31:54,18,31,54,PM,Dinner
183743,18:37:43,18,37,43,PM,Dinner
183757,18:37:57,18,37,57,PM,Dinner
185949,18:59:49,18,59,49,PM,Dinner
190754,19:07:54,19,7,54,PM,Dinner
191940,19:19:40,19,19,40,PM,Dinner
194126,19:41:26,19,41,26,PM,Dinner
202242,20:22:42,20,22,42,PM,Evening Snack
202300,20:23:00,20,23,0,PM,Evening Snack
202851,20:28:51,20,28,51,PM,Evening Snack
205147,20:51:47,20,51,47,PM,Evening Snack
212340,21:23:40,21,23,40,PM,Evening Snack
213928,21:39:28,21,39,28,PM,Evening Snack
215839,21:58:39,21,58,39,PM,Evening Snack
112536,11:25:36,11,25,36,AM,Brunch
112854,11:28:54,11,28,54,AM,Brunch
113603,11:36:03,11,36,3,AM,Brunch
120600,12:06:00,12,6,0,PM,Lunch
122520,12:25:20,12,25,20,PM,Lunch
122706,12:27:06,12,27,6,PM,Lunch
122959,12:29:59,12,29,59,PM,Lunch
123452,12:34:52,12,34,52,PM,Lunch
123950,12:39:50,12,39,50,PM,Lunch
124709,12:47:09,12,47,9,PM,Lunch
125046,12:50:46,12,50,46,PM,Lunch
125335,12:53:35,12,53,35,PM,Lunch
125640,12:56:40,12,56,40,PM,Lunch
130435,13:04:35,13,4,35,PM,Lunch
130933,13:09:33,13,9,33,PM,Lunch
131132,13:11:32,13,11,32,PM,Lunch
131951,13:19:51,13,19,51,PM,Lunch
132522,13:25:22,13,25,22,PM,Lunch
133317,13:33:17,13,33,17,PM,Lunch
134138,13:41:38,13,41,38,PM,Lunch
134355,13:43:55,13,43,55,PM,Lunch
135511,13:55:11,13,55,11,PM,Lunch
143645,14:36:45,14,36,45,PM,Afternoon Snack
143810,14:38:10,14,38,10,PM,Afternoon Snack
144140,14:41:40,14,41,40,PM,Afternoon Snack
145314,14:53:14,14,53,14,PM,Afternoon Snack
145351,14:53:51,14,53,51,PM,Afternoon Snack
145615,14:56:15,14,56,15,PM,Afternoon Snack
145808,14:58:08,14,58,8,PM,Afternoon Snack
150110,15:01:10,15,1,10,PM,Afternoon Snack
154201,15:42:01,15,42,1,PM,Afternoon Snack
154801,15:48:01,15,48,1,PM,Afternoon Snack
160411,16:04:11,16,4,11,PM,Afternoon Snack
164306,16:43:06,16,43,6,PM,Afternoon Snack
164337,16:43:37,16,43,37,PM,Afternoon Snack
171116,17:11:16,17,11,16,PM,Afternoon Snack
171354,17:13:54,17,13,54,PM,Afternoon Snack
172203,17:22:03,17,22,3,PM,Afternoon Snack
174406,17:44:06,17,44,6,PM,Afternoon Snack
175738,17:57:38,17,57,38,PM,Afternoon Snack
182047,18:20:47,18,20,47,PM,Dinner
183006,18:30:06,18,30,6,PM,Dinner
184229,18:42:29,18,42,29,PM,Dinner
184532,18:45:32,18,45,32,PM,Dinner
191004,19:10:04,19,10,4,PM,Dinner
191428,19:14:28,19,14,28,PM,Dinner
193041,19:30:41,19,30,41,PM,Dinner
200825,20:08:25,20,8,25,PM,Evening Snack
201732,20:17:32,20,17,32,PM,Evening Snack
202038,20:20:38,20,20,38,PM,Evening Snack
204534,20:45:34,20,45,34,PM,Evening Snack
205520,20:55:20,20,55,20,PM,Evening Snack
210508,21:05:08,21,5,8,PM,Evening Snack
221347,22:13:47,22,13,47,PM,Evening Snack
221808,22:18:08,22,18,8,PM,Evening Snack
120141,12:01:41,12,1,41,PM,Lunch
120201,12:02:01,12,2,1,PM,Lunch
121741,12:17:41,12,17,41,PM,Lunch
123101,12:31:01,12,31,1,PM,Lunch
123736,12:37:36,12,37,36,PM,Lunch
124434,12:44:34,12,44,34,PM,Lunch
125338,12:53:38,12,53,38,PM,Lunch
125405,12:54:05,12,54,5,PM,Lunch
130009,13:00:09,13,0,9,PM,Lunch
130726,13:07:26,13,7,26,PM,Lunch
130951,13:09:51,13,9,51,PM,Lunch
132118,13:21:18,13,21,18,PM,Lunch
132205,13:22:05,13,22,5,PM,Lunch
134513,13:45:13,13,45,13,PM,Lunch
134946,13:49:46,13,49,46,PM,Lunch
140509,14:05:09,14,5,9,PM,Afternoon Snack
142353,14:23:53,14,23,53,PM,Afternoon Snack
142534,14:25:34,14,25,34,PM,Afternoon Snack
143324,14:33:24,14,33,24,PM,Afternoon Snack
143914,14:39:14,14,39,14,PM,Afternoon Snack
143927,14:39:27,14,39,27,PM,Afternoon Snack
150155,15:01:55,15,1,55,PM,Afternoon Snack
152238,15:22:38,15,22,38,PM,Afternoon Snack
153622,15:36:22,15,36,22,PM,Afternoon Snack
153909,15:39:09,15,39,9,PM,Afternoon Snack
162007,16:20:07,16,20,7,PM,Afternoon Snack
162358,16:23:58,16,23,58,PM,Afternoon Snack
162558,16:25:58,16,25,58,PM,Afternoon Snack
163746,16:37:46,16,37,46,PM,Afternoon Snack
164021,16:40:21,16,40,21,PM,Afternoon Snack
164538,16:45:38,16,45,38,PM,Afternoon Snack
164953,16:49:53,16,49,53,PM,Afternoon Snack
165116,16:51:16,16,51,16,PM,Afternoon Snack
170805,17:08:05,17,8,5,PM,Afternoon Snack
171258,17:12:58,17,12,58,PM,Afternoon Snack
171827,17:18:27,17,18,27,PM,Afternoon Snack
172931,17:29:31,17,29,31,PM,Afternoon Snack
173330,17:33:30,17,33,30,PM,Afternoon Snack
173724,17:37:24,17,37,24,PM,Afternoon Snack
181739,18:17:39,18,17,39,PM,Dinner
182412,18:24:12,18,24,12,PM,Dinner
182759,18:27:59,18,27,59,PM,Dinner
182815,18:28:15,18,28,15,PM,Dinner
183324,18:33:24,18,33,24,PM,Dinner
183921,18:39:21,18,39,21,PM,Dinner
184652,18:46:52,18,46,52,PM,Dinner
192505,19:25:05,19,25,5,PM,Dinner
195229,19:52:29,19,52,29,PM,Dinner
200157,20:01:57,20,1,57,PM,Evening Snack
213522,21:35:22,21,35,22,PM,Evening Snack
214942,21:49:42,21,49,42,PM,Evening Snack
220313,22:03:13,22,3,13,PM,Evening Snack
222200,22:22:00,22,22,0,PM,Evening Snack
222717,22:27:17,22,27,17,PM,Evening Snack
222840,22:28:40,22,28,40,PM,Evening Snack
112604,11:26:04,11,26,4,AM,Brunch
113702,11:37:02,11,37,2,AM,Brunch
115655,11:56:55,11,56,55,AM,Brunch
120007,12:00:07,12,0,7,PM,Lunch
120819,12:08:19,12,8,19,PM,Lunch
121353,12:13:53,12,13,53,PM,Lunch
121835,12:18:35,12,18,35,PM,Lunch
121943,12:19:43,12,19,43,PM,Lunch
123453,12:34:53,12,34,53,PM,Lunch
123805,12:38:05,12,38,5,PM,Lunch
124427,12:44:27,12,44,27,PM,Lunch
130340,13:03:40,13,3,40,PM,Lunch
135053,13:50:53,13,50,53,PM,Lunch
135519,13:55:19,13,55,19,PM,Lunch
135627,13:56:27,13,56,27,PM,Lunch
140544,14:05:44,14,5,44,PM,Afternoon Snack
143020,14:30:20,14,30,20,PM,Afternoon Snack
144742,14:47:42,14,47,42,PM,Afternoon Snack
153729,15:37:29,15,37,29,PM,Afternoon Snack
153835,15:38:35,15,38,35,PM,Afternoon Snack
154743,15:47:43,15,47,43,PM,Afternoon Snack
155003,15:50:03,15,50,3,PM,Afternoon Snack
155132,15:51:32,15,51,32,PM,Afternoon Snack
160648,16:06:48,16,6,48,PM,Afternoon Snack
161028,16:10:28,16,10,28,PM,Afternoon Snack
162353,16:23:53,16,23,53,PM,Afternoon Snack
162816,16:28:16,16,28,16,PM,Afternoon Snack
163949,16:39:49,16,39,49,PM,Afternoon Snack
170006,17:00:06,17,0,6,PM,Afternoon Snack
170627,17:06:27,17,6,27,PM,Afternoon Snack
171455,17:14:55,17,14,55,PM,Afternoon Snack
173427,17:34:27,17,34,27,PM,Afternoon Snack
174449,17:44:49,17,44,49,PM,Afternoon Snack
180825,18:08:25,18,8,25,PM,Dinner
180943,18:09:43,18,9,43,PM,Dinner
182338,18:23:38,18,23,38,PM,Dinner
182833,18:28:33,18,28,33,PM,Dinner
182917,18:29:17,18,29,17,PM,Dinner
185505,18:55:05,18,55,5,PM,Dinner
190706,19:07:06,19,7,6,PM,Dinner
201932,20:19:32,20,19,32,PM,Evening Snack
203007,20:30:07,20,30,7,PM,Evening Snack
205853,20:58:53,20,58,53,PM,Evening Snack
220324,22:03:24,22,3,24,PM,Evening Snack
112111,11:21:11,11,21,11,AM,Brunch
112640,11:26:40,11,26,40,AM,Brunch
120346,12:03:46,12,3,46,PM,Lunch
121155,12:11:55,12,11,55,PM,Lunch
122205,12:22:05,12,22,5,PM,Lunch
122606,12:26:06,12,26,6,PM,Lunch
122655,12:26:55,12,26,55,PM,Lunch
124320,12:43:20,12,43,20,PM,Lunch
124650,12:46:50,12,46,50,PM,Lunch
125321,12:53:21,12,53,21,PM,Lunch
125725,12:57:25,12,57,25,PM,Lunch
125826,12:58:26,12,58,26,PM,Lunch
130716,13:07:16,13,7,16,PM,Lunch
131550,13:15:50,13,15,50,PM,Lunch
133208,13:32:08,13,32,8,PM,Lunch
133238,13:32:38,13,32,38,PM,Lunch
133544,13:35:44,13,35,44,PM,Lunch
142934,14:29:34,14,29,34,PM,Afternoon Snack
143424,14:34:24,14,34,24,PM,Afternoon Snack
145208,14:52:08,14,52,8,PM,Afternoon Snack
145741,14:57:41,14,57,41,PM,Afternoon Snack
151842,15:18:42,15,18,42,PM,Afternoon Snack
152734,15:27:34,15,27,34,PM,Afternoon Snack
153107,15:31:07,15,31,7,PM,Afternoon Snack
165932,16:59:32,16,59,32,PM,Afternoon Snack
170219,17:02:19,17,2,19,PM,Afternoon Snack
170906,17:09:06,17,9,6,PM,Afternoon Snack
171509,17:15:09,17,15,9,PM,Afternoon Snack
171757,17:17:57,17,17,57,PM,Afternoon Snack
172749,17:27:49,17,27,49,PM,Afternoon Snack
173914,17:39:14,17,39,14,PM,Afternoon Snack
174416,17:44:16,17,44,16,PM,Afternoon Snack
174806,17:48:06,17,48,6,PM,Afternoon Snack
174827,17:48:27,17,48,27,PM,Afternoon Snack
175329,17:53:29,17,53,29,PM,Afternoon Snack
175430,17:54:30,17,54,30,PM,Afternoon Snack
180756,18:07:56,18,7,56,PM,Dinner
183051,18:30:51,18,30,51,PM,Dinner
184454,18:44:54,18,44,54,PM,Dinner
184809,18:48:09,18,48,9,PM,Dinner
185359,18:53:59,18,53,59,PM,Dinner
190006,19:00:06,19,0,6,PM,Dinner
191352,19:13:52,19,13,52,PM,Dinner
192405,19:24:05,19,24,5,PM,Dinner
192515,19:25:15,19,25,15,PM,Dinner
192619,19:26:19,19,26,19,PM,Dinner
192856,19:28:56,19,28,56,PM,Dinner
193204,19:32:04,19,32,4,PM,Dinner
193526,19:35:26,19,35,26,PM,Dinner
194302,19:43:02,19,43,2,PM,Dinner
194852,19:48:52,19,48,52,PM,Dinner
194859,19:48:59,19,48,59,PM,Dinner
200035,20:00:35,20,0,35,PM,Evening Snack
200136,20:01:36,20,1,36,PM,Evening Snack
200736,20:07:36,20,7,36,PM,Evening Snack
200922,20:09:22,20,9,22,PM,Evening Snack
202224,20:22:24,20,22,24,PM,Evening Snack
203321,20:33:21,20,33,21,PM,Evening Snack
204726,20:47:26,20,47,26,PM,Evening Snack
205132,20:51:32,20,51,32,PM,Evening Snack
205918,20:59:18,20,59,18,PM,Evening Snack
210253,21:02:53,21,2,53,PM,Evening Snack
211447,21:14:47,21,14,47,PM,Evening Snack
213123,21:31:23,21,31,23,PM,Evening Snack
214833,21:48:33,21,48,33,PM,Evening Snack
220621,22:06:21,22,6,21,PM,Evening Snack
221817,22:18:17,22,18,17,PM,Evening Snack
121645,12:16:45,12,16,45,PM,Lunch
122834,12:28:34,12,28,34,PM,Lunch
124304,12:43:04,12,43,4,PM,Lunch
124754,12:47:54,12,47,54,PM,Lunch
130920,13:09:20,13,9,20,PM,Lunch
131623,13:16:23,13,16,23,PM,Lunch
132446,13:24:46,13,24,46,PM,Lunch
134613,13:46:13,13,46,13,PM,Lunch
134757,13:47:57,13,47,57,PM,Lunch
141212,14:12:12,14,12,12,PM,Afternoon Snack
142959,14:29:59,14,29,59,PM,Afternoon Snack
143428,14:34:28,14,34,28,PM,Afternoon Snack
151931,15:19:31,15,19,31,PM,Afternoon Snack
153543,15:35:43,15,35,43,PM,Afternoon Snack
155039,15:50:39,15,50,39,PM,Afternoon Snack
161010,16:10:10,16,10,10,PM,Afternoon Snack
161040,16:10:40,16,10,40,PM,Afternoon Snack
162210,16:22:10,16,22,10,PM,Afternoon Snack
162824,16:28:24,16,28,24,PM,Afternoon Snack
163446,16:34:46,16,34,46,PM,Afternoon Snack
164200,16:42:00,16,42,0,PM,Afternoon Snack
164433,16:44:33,16,44,33,PM,Afternoon Snack
165034,16:50:34,16,50,34,PM,Afternoon Snack
174913,17:49:13,17,49,13,PM,Afternoon Snack
175048,17:50:48,17,50,48,PM,Afternoon Snack
180255,18:02:55,18,2,55,PM,Dinner
181859,18:18:59,18,18,59,PM,Dinner
183634,18:36:34,18,36,34,PM,Dinner
184057,18:40:57,18,40,57,PM,Dinner
184243,18:42:43,18,42,43,PM,Dinner
184322,18:43:22,18,43,22,PM,Dinner
184441,18:44:41,18,44,41,PM,Dinner
184537,18:45:37,18,45,37,PM,Dinner
190547,19:05:47,19,5,47,PM,Dinner
194300,19:43:00,19,43,0,PM,Dinner
195317,19:53:17,19,53,17,PM,Dinner
201555,20:15:55,20,15,55,PM,Evening Snack
201821,20:18:21,20,18,21,PM,Evening Snack
202018,20:20:18,20,20,18,PM,Evening Snack
203144,20:31:44,20,31,44,PM,Evening Snack
203713,20:37:13,20,37,13,PM,Evening Snack
204701,20:47:01,20,47,1,PM,Evening Snack
210243,21:02:43,21,2,43,PM,Evening Snack
210517,21:05:17,21,5,17,PM,Evening Snack
212253,21:22:53,21,22,53,PM,Evening Snack
212448,21:24:48,21,24,48,PM,Evening Snack
222319,22:23:19,22,23,19,PM,Evening Snack
114006,11:40:06,11,40,6,AM,Brunch
114827,11:48:27,11,48,27,AM,Brunch
124251,12:42:51,12,42,51,PM,Lunch
130800,13:08:00,13,8,0,PM,Lunch
130826,13:08:26,13,8,26,PM,Lunch
133620,13:36:20,13,36,20,PM,Lunch
134143,13:41:43,13,41,43,PM,Lunch
135525,13:55:25,13,55,25,PM,Lunch
141224,14:12:24,14,12,24,PM,Afternoon Snack
141834,14:18:34,14,18,34,PM,Afternoon Snack
142945,14:29:45,14,29,45,PM,Afternoon Snack
150540,15:05:40,15,5,40,PM,Afternoon Snack
152907,15:29:07,15,29,7,PM,Afternoon Snack
154234,15:42:34,15,42,34,PM,Afternoon Snack
154556,15:45:56,15,45,56,PM,Afternoon Snack
154701,15:47:01,15,47,1,PM,Afternoon Snack
154811,15:48:11,15,48,11,PM,Afternoon Snack
160044,16:00:44,16,0,44,PM,Afternoon Snack
160318,16:03:18,16,3,18,PM,Afternoon Snack
160756,16:07:56,16,7,56,PM,Afternoon Snack
161231,16:12:31,16,12,31,PM,Afternoon Snack
161256,16:12:56,16,12,56,PM,Afternoon Snack
161457,16:14:57,16,14,57,PM,Afternoon Snack
163144,16:31:44,16,31,44,PM,Afternoon Snack
163338,16:33:38,16,33,38,PM,Afternoon Snack
163807,16:38:07,16,38,7,PM,Afternoon Snack
165707,16:57:07,16,57,7,PM,Afternoon Snack
171338,17:13:38,17,13,38,PM,Afternoon Snack
173007,17:30:07,17,30,7,PM,Afternoon Snack
180150,18:01:50,18,1,50,PM,Dinner
181855,18:18:55,18,18,55,PM,Dinner
182849,18:28:49,18,28,49,PM,Dinner
184440,18:44:40,18,44,40,PM,Dinner
184837,18:48:37,18,48,37,PM,Dinner
185608,18:56:08,18,56,8,PM,Dinner
190212,19:02:12,19,2,12,PM,Dinner
193736,19:37:36,19,37,36,PM,Dinner
194903,19:49:03,19,49,3,PM,Dinner
195556,19:55:56,19,55,56,PM,Dinner
201934,20:19:34,20,19,34,PM,Evening Snack
204902,20:49:02,20,49,2,PM,Evening Snack
210316,21:03:16,21,3,16,PM,Evening Snack
212648,21:26:48,21,26,48,PM,Evening Snack
221747,22:17:47,22,17,47,PM,Evening Snack
111816,11:18:16,11,18,16,AM,Brunch
115519,11:55:19,11,55,19,AM,Brunch
120429,12:04:29,12,4,29,PM,Lunch
121054,12:10:54,12,10,54,PM,Lunch
121156,12:11:56,12,11,56,PM,Lunch
121411,12:14:11,12,14,11,PM,Lunch
121656,12:16:56,12,16,56,PM,Lunch
121801,12:18:01,12,18,1,PM,Lunch
122340,12:23:40,12,23,40,PM,Lunch
122449,12:24:49,12,24,49,PM,Lunch
122622,12:26:22,12,26,22,PM,Lunch
123438,12:34:38,12,34,38,PM,Lunch
124827,12:48:27,12,48,27,PM,Lunch
130910,13:09:10,13,9,10,PM,Lunch
131250,13:12:50,13,12,50,PM,Lunch
131323,13:13:23,13,13,23,PM,Lunch
131457,13:14:57,13,14,57,PM,Lunch
132545,13:25:45,13,25,45,PM,Lunch
133437,13:34:37,13,34,37,PM,Lunch
133934,13:39:34,13,39,34,PM,Lunch
134541,13:45:41,13,45,41,PM,Lunch
135145,13:51:45,13,51,45,PM,Lunch
140048,14:00:48,14,0,48,PM,Afternoon Snack
140700,14:07:00,14,7,0,PM,Afternoon Snack
145557,14:55:57,14,55,57,PM,Afternoon Snack
150056,15:00:56,15,0,56,PM,Afternoon Snack
153628,15:36:28,15,36,28,PM,Afternoon Snack
160107,16:01:07,16,1,7,PM,Afternoon Snack
160207,16:02:07,16,2,7,PM,Afternoon Snack
160815,16:08:15,16,8,15,PM,Afternoon Snack
161614,16:16:14,16,16,14,PM,Afternoon Snack
163022,16:30:22,16,30,22,PM,Afternoon Snack
164729,16:47:29,16,47,29,PM,Afternoon Snack
164741,16:47:41,16,47,41,PM,Afternoon Snack
165719,16:57:19,16,57,19,PM,Afternoon Snack
170437,17:04:37,17,4,37,PM,Afternoon Snack
172855,17:28:55,17,28,55,PM,Afternoon Snack
173320,17:33:20,17,33,20,PM,Afternoon Snack
173510,17:35:10,17,35,10,PM,Afternoon Snack
174616,17:46:16,17,46,16,PM,Afternoon Snack
174746,17:47:46,17,47,46,PM,Afternoon Snack
174916,17:49:16,17,49,16,PM,Afternoon Snack
181634,18:16:34,18,16,34,PM,Dinner
182103,18:21:03,18,21,3,PM,Dinner
182534,18:25:34,18,25,34,PM,Dinner
182800,18:28:00,18,28,0,PM,Dinner
182904,18:29:04,18,29,4,PM,Dinner
183050,18:30:50,18,30,50,PM,Dinner
183320,18:33:20,18,33,20,PM,Dinner
184134,18:41:34,18,41,34,PM,Dinner
190702,19:07:02,19,7,2,PM,Dinner
190835,19:08:35,19,8,35,PM,Dinner
191214,19:12:14,19,12,14,PM,Dinner
191734,19:17:34,19,17,34,PM,Dinner
192752,19:27:52,19,27,52,PM,Dinner
192838,19:28:38,19,28,38,PM,Dinner
194728,19:47:28,19,47,28,PM,Dinner
195103,19:51:03,19,51,3,PM,Dinner
202939,20:29:39,20,29,39,PM,Evening Snack
211323,21:13:23,21,13,23,PM,Evening Snack
224749,22:47:49,22,47,49,PM,Evening Snack
114042,11:40:42,11,40,42,AM,Brunch
115827,11:58:27,11,58,27,AM,Brunch
123323,12:33:23,12,33,23,PM,Lunch
125934,12:59:34,12,59,34,PM,Lunch
130310,13:03:10,13,3,10,PM,Lunch
131309,13:13:09,13,13,9,PM,Lunch
133320,13:33:20,13,33,20,PM,Lunch
134129,13:41:29,13,41,29,PM,Lunch
134618,13:46:18,13,46,18,PM,Lunch
135738,13:57:38,13,57,38,PM,Lunch
141426,14:14:26,14,14,26,PM,Afternoon Snack
142239,14:22:39,14,22,39,PM,Afternoon Snack
143010,14:30:10,14,30,10,PM,Afternoon Snack
143242,14:32:42,14,32,42,PM,Afternoon Snack
144119,14:41:19,14,41,19,PM,Afternoon Snack
145723,14:57:23,14,57,23,PM,Afternoon Snack
152641,15:26:41,15,26,41,PM,Afternoon Snack
153521,15:35:21,15,35,21,PM,Afternoon Snack
153800,15:38:00,15,38,0,PM,Afternoon Snack
154820,15:48:20,15,48,20,PM,Afternoon Snack
160541,16:05:41,16,5,41,PM,Afternoon Snack
161533,16:15:33,16,15,33,PM,Afternoon Snack
161725,16:17:25,16,17,25,PM,Afternoon Snack
162245,16:22:45,16,22,45,PM,Afternoon Snack
163313,16:33:13,16,33,13,PM,Afternoon Snack
164503,16:45:03,16,45,3,PM,Afternoon Snack
164842,16:48:42,16,48,42,PM,Afternoon Snack
165012,16:50:12,16,50,12,PM,Afternoon Snack
170336,17:03:36,17,3,36,PM,Afternoon Snack
170425,17:04:25,17,4,25,PM,Afternoon Snack
171744,17:17:44,17,17,44,PM,Afternoon Snack
171834,17:18:34,17,18,34,PM,Afternoon Snack
172502,17:25:02,17,25,2,PM,Afternoon Snack
172745,17:27:45,17,27,45,PM,Afternoon Snack
172930,17:29:30,17,29,30,PM,Afternoon Snack
175713,17:57:13,17,57,13,PM,Afternoon Snack
182051,18:20:51,18,20,51,PM,Dinner
183513,18:35:13,18,35,13,PM,Dinner
185902,18:59:02,18,59,2,PM,Dinner
190053,19:00:53,19,0,53,PM,Dinner
190628,19:06:28,19,6,28,PM,Dinner
191355,19:13:55,19,13,55,PM,Dinner
191813,19:18:13,19,18,13,PM,Dinner
191843,19:18:43,19,18,43,PM,Dinner
193454,19:34:54,19,34,54,PM,Dinner
193519,19:35:19,19,35,19,PM,Dinner
193748,19:37:48,19,37,48,PM,Dinner
194958,19:49:58,19,49,58,PM,Dinner
195348,19:53:48,19,53,48,PM,Dinner
195825,19:58:25,19,58,25,PM,Dinner
201216,20:12:16,20,12,16,PM,Evening Snack
202454,20:24:54,20,24,54,PM,Evening Snack
202553,20:25:53,20,25,53,PM,Evening Snack
204520,20:45:20,20,45,20,PM,Evening Snack
204948,20:49:48,20,49,48,PM,Evening Snack
210640,21:06:40,21,6,40,PM,Evening Snack
210917,21:09:17,21,9,17,PM,Evening Snack
213130,21:31:30,21,31,30,PM,Evening Snack
213431,21:34:31,21,34,31,PM,Evening Snack
215859,21:58:59,21,58,59,PM,Evening Snack
113426,11:34:26,11,34,26,AM,Brunch
113755,11:37:55,11,37,55,AM,Brunch
120646,12:06:46,12,6,46,PM,Lunch
120938,12:09:38,12,9,38,PM,Lunch
121252,12:12:52,12,12,52,PM,Lunch
121258,12:12:58,12,12,58,PM,Lunch
124518,12:45:18,12,45,18,PM,Lunch
124802,12:48:02,12,48,2,PM,Lunch
125024,12:50:24,12,50,24,PM,Lunch
125336,12:53:36,12,53,36,PM,Lunch
130957,13:09:57,13,9,57,PM,Lunch
132433,13:24:33,13,24,33,PM,Lunch
132603,13:26:03,13,26,3,PM,Lunch
133358,13:33:58,13,33,58,PM,Lunch
133716,13:37:16,13,37,16,PM,Lunch
134529,13:45:29,13,45,29,PM,Lunch
140310,14:03:10,14,3,10,PM,Afternoon Snack
141558,14:15:58,14,15,58,PM,Afternoon Snack
142215,14:22:15,14,22,15,PM,Afternoon Snack
145913,14:59:13,14,59,13,PM,Afternoon Snack
161949,16:19:49,16,19,49,PM,Afternoon Snack
162752,16:27:52,16,27,52,PM,Afternoon Snack
170220,17:02:20,17,2,20,PM,Afternoon Snack
171304,17:13:04,17,13,4,PM,Afternoon Snack
172310,17:23:10,17,23,10,PM,Afternoon Snack
172706,17:27:06,17,27,6,PM,Afternoon Snack
173049,17:30:49,17,30,49,PM,Afternoon Snack
175120,17:51:20,17,51,20,PM,Afternoon Snack
175902,17:59:02,17,59,2,PM,Afternoon Snack
180432,18:04:32,18,4,32,PM,Dinner
181113,18:11:13,18,11,13,PM,Dinner
181520,18:15:20,18,15,20,PM,Dinner
182757,18:27:57,18,27,57,PM,Dinner
183723,18:37:23,18,37,23,PM,Dinner
185530,18:55:30,18,55,30,PM,Dinner
190159,19:01:59,19,1,59,PM,Dinner
194301,19:43:01,19,43,1,PM,Dinner
195735,19:57:35,19,57,35,PM,Dinner
